,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,7.37
1,1,1,1,1,1,2010-12,1.86,9.41
2,2,2,2,2,2,2011-12,2.03,10.16
3,3,3,3,3,3,2012-12,3.47,2.85
4,4,4,4,4,4,2013-12,4.28,12.43
5,5,5,5,5,5,2014-12,4.01,13.17
6,6,6,6,6,6,2015-12,4.02,13.5
7,7,7,7,7,7,2016-12,4.47,12.58
8,8,8,8,8,8,2017-12,4.86,13.97
9,9,9,9,9,9,2018-12,5.18,15.88
10,10,10,10,10,10,TTM,0.0,15.39
