,FCFPS,ROIC
2010-09,-1.0,215.97
2011-09,-1.56,0.0
2012-09,-2.46,0.0
2013-09,-2.76,-146.21
2014-09,-4.28,-56.9
2015-09,-10.16,-43.82
2016-09,-8.52,-76.24
2017-09,-9.85,-99.21
2018-09,-5.02,-78.03
2019-09,-0.84,-253.99
TTM,0.0,-253.99
