,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-09,1.13,12.36
1,1,1,1,1,1,2011-09,-0.38,11.92
2,2,2,2,2,2,2012-09,-0.77,7.25
3,3,3,3,3,3,2013-09,1.55,7.52
4,4,4,4,4,4,2014-09,1.5,7.83
5,5,5,5,5,5,2015-09,1.5,10.09
6,6,6,6,6,6,2016-09,0.48,-2.41
7,7,7,7,7,7,2017-09,-1.74,5.19
8,8,8,8,8,8,2018-09,1.55,7.55
9,9,9,9,9,9,2019-09,1.24,19.86
10,10,10,10,10,10,TTM,0.0,19.28
