,FCFPS,ROIC
2009-06,0.0,0.0
2010-06,0.0,0.0
2011-06,0.0,0.0
2012-06,0.0,0.0
2013-06,0.0,0.0
2014-06,0.0,0.0
2015-06,0.0,27.74
2016-06,0.0,35.9
2017-12,1.25,23.45
2018-12,3.13,25.18
TTM,0.0,15.33
