,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,2010-12,0.09,-11.28
2,2,2,2,2,2,2011-12,0.03,-22.21
3,3,3,3,3,3,2012-12,0.36,-10.33
4,4,4,4,4,4,2013-12,0.65,-6.3
5,5,5,5,5,5,2014-12,0.15,-7.6
6,6,6,6,6,6,2015-12,0.27,-10.39
7,7,7,7,7,7,2016-12,-0.11,-12.25
8,8,8,8,8,8,2017-12,-0.42,-39.74
9,9,9,9,9,9,2018-12,-0.68,-10.76
10,10,10,10,10,10,TTM,0.0,-12.59
