,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-06,0.75,24.81
1,1,2011-06,-0.48,16.63
2,2,2012-06,-0.41,4.66
3,3,2013-06,0.64,-1.77
4,4,2014-06,0.34,-1.03
5,5,2015-06,0.49,-2.7
6,6,2016-06,0.54,-1.12
7,7,2017-06,-0.25,5.38
8,8,2018-06,-4.96,4.66
9,9,2019-06,-5.61,1.89
10,10,TTM,0.0,0.23
