,FCFPS,ROIC
2010-12,1.06,0
2011-12,1.47,0
2012-12,1.01,0
2013-12,1.19,0
2014-12,0.94,0
2015-12,0.69,0
2016-12,1.46,0
2017-12,1.3,0
2018-12,1.65,0
2019-12,1.27,0
TTM,0.0,0
