,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-04,1.49,13.53
1,1,1,1,1,1,2011-04,5.24,10.89
2,2,2,2,2,2,2012-04,0.94,7.95
3,3,3,3,3,3,2013-04,1.17,16.16
4,4,4,4,4,4,2014-04,1.99,20.48
5,5,5,5,5,5,2015-04,2.03,20.93
6,6,6,6,6,6,2016-04,1.34,21.43
7,7,7,7,7,7,2017-04,2.18,0.0
8,8,8,8,8,8,2018-04,2.27,41.56
9,9,9,9,9,9,2019-04,3.65,24.48
10,10,10,10,10,10,TTM,0.0,0.0
