,FCFPS,ROIC
2009-12,0,0.0
2010-12,0,0.0
2011-12,0,0.0
2012-12,0,0.0
2013-12,0,3.43
2014-12,0,2.04
2015-12,0,7.49
2016-12,0,21.96
2017-12,0,29.57
2018-12,0,-12.77
TTM,0,7.02
