,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,15.91
1,1,1,1,2010-12,0.56,16.49
2,2,2,2,2011-12,0.59,17.57
3,3,3,3,2012-12,0.76,18.47
4,4,4,4,2013-12,0.97,17.12
5,5,5,5,2014-12,0.87,16.98
6,6,6,6,2015-12,0.93,17.2
7,7,7,7,2016-12,0.91,17.71
8,8,8,8,2017-12,0.96,14.69
9,9,9,9,2018-12,1.37,23.97
10,10,10,10,TTM,0.0,21.53
