,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,0.61
1,1,1,1,1,2010-12,1.11,0.83
2,2,2,2,2,2011-12,1.02,0.3
3,3,3,3,3,2012-12,0.68,1.54
4,4,4,4,4,2013-12,0.92,2.03
5,5,5,5,5,2014-12,-0.26,0.08
6,6,6,6,6,2015-12,-0.57,-1.54
7,7,7,7,7,2016-12,-0.03,-2.12
8,8,8,8,8,2017-12,0.87,-3.67
9,9,9,9,9,2018-12,0.0,-4.73
10,10,10,10,10,TTM,0.0,2.12
