,FCFPS,ROIC
2009-12,0.0,0
2010-12,6.77,0
2011-12,1.04,0
2012-12,1.98,0
2013-12,1.77,0
2014-12,3.14,0
2015-12,2.91,0
2016-12,2.52,0
2017-12,3.68,0
2018-12,5.6,0
TTM,0.0,0
