,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-09,1.24,26.66
1,1,1,2011-09,1.17,21.63
2,2,2,2012-09,1.03,6.14
3,3,3,2013-09,0.15,2.57
4,4,4,2014-09,0.82,1.78
5,5,5,2015-09,-0.38,-4.45
6,6,6,2016-09,-0.7,-27.85
7,7,7,2017-09,-0.78,-6.8
8,8,8,2018-09,-0.88,-21.45
9,9,9,2019-09,-0.27,-7.06
10,10,10,TTM,0.0,0.11
