,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,1.81,0.73
1,1,1,1,1,2011-12,0.57,-10.96
2,2,2,2,2,2012-12,3.66,5.23
3,3,3,3,3,2013-12,4.61,9.12
4,4,4,4,4,2014-12,2.69,2.89
5,5,5,5,5,2015-12,2.78,6.42
6,6,6,6,6,2016-12,3.18,3.39
7,7,7,7,7,2017-12,1.8,6.15
8,8,8,8,8,2018-12,2.14,2.81
9,9,9,9,9,2019-12,2.09,3.65
10,10,10,10,10,TTM,0.0,3.65
