,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,7.13
1,1,1,2010-12,0.93,10.86
2,2,2,2011-12,0.93,2.13
3,3,3,2012-12,0.82,13.06
4,4,4,2013-12,0.92,14.14
5,5,5,2014-12,1.65,13.52
6,6,6,2015-12,0.87,10.66
7,7,7,2016-12,1.24,6.46
8,8,8,2017-12,1.79,4.12
9,9,9,2018-12,0.34,2.52
10,10,10,TTM,0.0,4.4
