,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,3.53,8.34
1,1,1,2011-12,4.25,6.85
2,2,2,2012-12,-0.29,8.05
3,3,3,2013-12,-0.11,7.5
4,4,4,2014-12,3.3,12.45
5,5,5,2015-12,-0.82,-3.24
6,6,6,2016-12,0.39,-11.77
7,7,7,2017-12,0.72,16.2
8,8,8,2018-12,1.34,13.74
9,9,9,2019-12,3.39,10.28
10,10,10,TTM,0.0,10.28
