,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-03,1.2,13.52
1,1,1,1,2011-03,1.05,11.92
2,2,2,2,2012-03,1.78,15.07
3,3,3,3,2013-03,1.94,17.99
4,4,4,4,2014-03,1.28,15.55
5,5,5,5,2015-03,1.13,5.88
6,6,6,6,2016-03,1.42,0.04
7,7,7,7,2017-03,2.23,0.1
8,8,8,8,2018-03,1.75,-14.81
9,9,9,9,2019-03,1.92,-0.12
10,10,10,10,TTM,0.0,-5.0
