,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-06,1.71,15.33
1,1,1,1,1,1,1,2011-06,1.68,21.2
2,2,2,2,2,2,2,2012-06,1.93,22.84
3,3,3,3,3,3,3,2013-06,1.86,24.45
4,4,4,4,4,4,4,2014-06,2.44,25.2
5,5,5,5,5,5,5,2015-06,3.37,21.4
6,6,6,6,6,6,6,2016-06,3.56,20.81
7,7,7,7,7,7,7,2017-06,3.26,18.99
8,8,8,8,8,8,8,2018-06,5.12,14.34
9,9,9,9,9,9,9,2019-06,4.59,23.0
10,10,10,10,10,10,10,TTM,0.0,19.07
