,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,7.24
1,1,1,2010-12,-10.39,9.03
2,2,2,2011-12,1.76,12.0
3,3,3,2012-12,9.24,9.65
4,4,4,2013-12,15.89,9.4
5,5,5,2014-12,6.03,10.71
6,6,6,2015-12,-4.09,0.54
7,7,7,2016-12,1.82,2.08
8,8,8,2017-12,0.38,4.34
9,9,9,2018-12,-1.8,4.41
10,10,10,TTM,0.0,4.6
