,FCFPS,ROIC
2009-12,0.0,0
2010-12,-1.17,0
2011-12,-1.0,0
2012-12,0.51,0
2013-12,6.47,0
2014-12,0.82,0
2015-12,0.0,0
2016-12,0.08,0
2017-12,0.41,0
2018-12,0.57,0
TTM,0.0,0
