,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,8.61
1,1,1,2010-12,-5.19,10.34
2,2,2,2011-12,-16.29,12.74
3,3,3,2012-12,-15.72,10.17
4,4,4,2013-12,-10.38,7.53
5,5,5,2014-12,-6.28,6.16
6,6,6,2015-12,-6.87,4.25
7,7,7,2016-12,-2.72,0.7
8,8,8,2017-12,1.52,3.08
9,9,9,2018-12,-9.36,4.16
10,10,10,TTM,0.0,3.88
