,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-01,0.0,8.02
1,1,1,1,1,1,2011-01,1.17,11.35
2,2,2,2,2,2,2012-01,1.55,12.23
3,3,3,3,3,3,2013-01,1.57,13.75
4,4,4,4,4,4,2014-01,1.96,13.53
5,5,5,5,5,5,2015-01,2.94,13.45
6,6,6,6,6,6,2016-01,2.62,14.52
7,7,7,7,7,7,2017-01,4.1,15.48
8,8,8,8,8,8,2018-01,3.56,18.22
9,9,9,9,9,9,2019-01,5.46,18.12
10,10,10,10,10,10,TTM,0.0,12.74
