,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,6.66
1,1,1,1,1,2010-12,6.84,10.14
2,2,2,2,2,2011-12,-5.09,2.16
3,3,3,3,3,2012-12,-7.18,2.94
4,4,4,4,4,2013-12,-8.37,2.15
5,5,5,5,5,2014-12,-6.17,5.08
6,6,6,6,6,2015-12,-5.23,-2.34
7,7,7,7,7,2016-12,-16.22,-8.86
8,8,8,8,8,2017-12,-9.48,4.94
9,9,9,9,9,2018-12,-0.55,6.98
10,10,10,10,10,TTM,0.0,2.87
