,FCFPS,ROIC
2009-03,0.0,-2.61
2010-12,-0.01,-1.88
2011-12,-0.07,-14.5
2012-12,-0.17,-4.83
2013-12,-0.24,-30.23
2014-12,-0.76,-2.8
2015-12,-1.1,-9.09
2016-12,-1.07,0.65
2017-12,-0.2,5.38
2018-12,0.12,0.76
TTM,0.0,-2.21
