,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,-3.99
1,1,1,1,1,1,1,2010-12,3.56,-12.56
2,2,2,2,2,2,2,2011-12,2.54,-8.93
3,3,3,3,3,3,3,2012-12,1.91,16.41
4,4,4,4,4,4,4,2013-12,0.85,-1.24
5,5,5,5,5,5,5,2014-12,1.09,-1.25
6,6,6,6,6,6,6,2015-12,0.18,9.42
7,7,7,7,7,7,7,2016-12,0.54,-0.12
8,8,8,8,8,8,8,2017-12,0.5,4.37
9,9,9,9,9,9,9,2018-12,0.15,0.56
10,10,10,10,10,10,10,TTM,0.0,-0.11
