,FCFPS,ROIC
2010-03,1.43,10.89
2011-03,0.74,12.9
2012-03,-3.51,-23.52
2013-03,-1.76,-52.6
2014-03,0.87,61.93
2015-03,-0.45,4.8
2016-03,-0.36,4.13
2017-03,-1.04,14.44
2018-03,0.01,5.22
2019-03,-2.0,-2.05
TTM,0.0,-0.42
