,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-12,0.0,0.0
1,1,2011-12,0.0,0.0
2,2,2012-12,0.0,0.0
3,3,2013-12,1.63,-54.11
4,4,2014-12,-2.43,-15.15
5,5,2015-12,-2.65,-22.76
6,6,2016-12,-4.66,-27.71
7,7,2017-12,-7.21,-24.24
8,8,2018-12,-8.82,-29.1
9,9,2019-12,-11.1,-44.92
10,10,TTM,0.0,-44.92
