,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-2.23
1,1,1,2010-12,0.93,-1.52
2,2,2,2011-12,0.79,1.31
3,3,3,2012-12,2.09,1.03
4,4,4,2013-12,2.44,1.13
5,5,5,2014-12,2.29,3.38
6,6,6,2015-12,2.25,0.39
7,7,7,2016-12,2.65,1.87
8,8,8,2017-12,2.26,-2.58
9,9,9,2018-12,1.66,4.17
10,10,10,TTM,0.0,8.24
