,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,2.15,7.91
1,1,1,2011-12,1.97,7.3
2,2,2,2012-12,-2.09,6.42
3,3,3,2013-12,1.42,5.83
4,4,4,2014-12,5.2,6.84
5,5,5,2015-12,4.78,6.98
6,6,6,2016-12,5.41,6.71
7,7,7,2017-12,2.91,10.58
8,8,8,2018-12,0.72,11.51
9,9,9,2019-12,-7.67,7.54
10,10,10,TTM,0.0,7.54
