,FCFPS,ROIC
2009-12,0.0,14.78
2010-12,0.5,16.33
2011-12,0.53,17.71
2012-12,0.83,19.77
2013-12,0.42,18.31
2014-12,0.6,7.79
2015-12,1.11,20.28
2016-12,0.6,24.37
2017-12,0.02,21.8
2018-12,0.99,18.44
TTM,0.0,16.83
