,FCFPS,ROIC
2010-06,1.56,29.97
2011-06,1.36,17.66
2012-06,1.46,18.18
2013-06,1.68,21.06
2014-06,2.52,23.88
2015-06,1.37,11.58
2016-06,2.14,17.68
2017-06,1.44,2.86
2018-06,1.37,14.29
2019-06,1.21,1.17
TTM,0.0,-1.49
