,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,15.56
1,1,1,1,1,2010-12,0.46,32.51
2,2,2,2,2,2011-12,0.66,30.5
3,3,3,3,3,2012-12,0.93,19.69
4,4,4,4,4,2013-12,1.17,21.64
5,5,5,5,5,2014-12,1.07,21.08
6,6,6,6,6,2015-12,0.96,31.73
7,7,7,7,7,2016-12,1.22,5.3
8,8,8,8,8,2017-12,1.56,28.66
9,9,9,9,9,2018-12,1.69,35.57
10,10,10,10,10,TTM,0.0,30.24
