,FCFPS,ROIC
2009-12,0.0,-26.52
2010-12,2.9,18.53
2011-12,3.39,14.01
2012-12,2.24,4.74
2013-12,0.92,3.46
2014-12,1.67,10.91
2015-12,2.19,10.71
2016-12,2.87,7.05
2017-12,5.5,18.79
2018-12,5.6,19.13
TTM,0.0,7.69
