,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.0
1,1,2010-12,0.0,0.0
2,2,2011-12,0.0,0.0
3,3,2012-12,0.0,0.0
4,4,2013-12,0.0,36.58
5,5,2014-12,0.0,39.26
6,6,2015-12,0.0,45.87
7,7,2016-12,-0.02,-38.33
8,8,2017-12,-2.17,-3.35
9,9,2018-12,2.13,-9.42
10,10,TTM,0.0,0.0
