,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,12.24
1,1,1,1,1,2010-12,0.72,13.64
2,2,2,2,2,2011-12,0.41,13.05
3,3,3,3,3,2012-12,1.73,12.15
4,4,4,4,4,2013-12,1.68,11.78
5,5,5,5,5,2014-12,2.64,13.16
6,6,6,6,6,2015-12,1.64,7.65
7,7,7,7,7,2016-12,-1.95,4.62
8,8,8,8,8,2017-12,2.13,5.19
9,9,9,9,9,2018-12,2.81,6.32
10,10,10,10,10,TTM,0.0,8.13
