,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,1.16,79.7
2011-12,1.01,64.58
2012-12,0.86,48.25
2013-12,0.36,28.58
2014-12,1.03,28.1
2015-12,1.15,20.99
2016-12,1.22,27.13
2017-12,2.91,44.03
2018-12,1.97,0.0
TTM,0.0,0.0
