,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-01,0.0,11.41
1,1,1,1,1,2011-01,2.99,11.89
2,2,2,2,2,2012-01,4.49,12.93
3,3,3,3,3,2013-01,3.86,9.24
4,4,4,4,4,2014-01,4.34,8.29
5,5,5,5,5,2015-01,5.1,8.03
6,6,6,6,6,2016-01,4.19,6.42
7,7,7,7,7,2017-01,8.87,5.56
8,8,8,8,8,2018-01,5.94,8.71
9,9,9,9,9,2019-01,9.98,8.45
10,10,10,10,10,TTM,0.0,6.7
