,FCFPS,ROIC
2009-12,0.0,13.31
2010-12,-0.24,15.84
2011-12,-0.33,11.05
2012-12,1.51,7.69
2013-12,0.53,5.9
2014-12,0.37,7.18
2015-12,2.42,6.13
2016-12,-0.48,9.7
2017-12,-1.37,9.49
2018-12,2.29,4.65
TTM,0.0,7.08
