,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,3.86
1,1,1,2010-12,-5.67,3.44
2,2,2,2011-12,-3.0,-1.16
3,3,3,2012-12,2.34,1.46
4,4,4,2013-12,1.58,4.54
5,5,5,2014-12,1.93,2.36
6,6,6,2015-12,1.85,7.4
7,7,7,2016-12,2.03,1.23
8,8,8,2017-12,2.18,3.81
9,9,9,2018-12,1.59,3.75
10,10,10,TTM,0.0,6.21
