,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,14.79
1,1,1,1,1,1,2010-12,0.67,6.67
2,2,2,2,2,2,2011-12,1.44,16.22
3,3,3,3,3,3,2012-12,1.13,11.62
4,4,4,4,4,4,2013-12,0.86,6.37
5,5,5,5,5,5,2014-12,0.17,5.07
6,6,6,6,6,6,2015-12,0.9,4.27
7,7,7,7,7,7,2016-12,1.02,4.89
8,8,8,8,8,8,2017-12,0.61,4.73
9,9,9,9,9,9,2018-12,0.28,4.53
10,10,10,10,10,10,TTM,0.0,4.36
