,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-06,0.0,0.0
1,1,1,1,1,2011-06,-0.1,-58.77
2,2,2,2,2,2012-06,-0.21,-73.69
3,3,3,3,3,2013-06,-0.06,-26.09
4,4,4,4,4,2014-06,-0.04,-53.77
5,5,5,5,5,2015-06,-0.01,-220.42
6,6,6,6,6,2016-06,0.0,0.0
7,7,7,7,7,2017-06,0.0,-194.89
8,8,8,8,8,2018-06,0.0,-81.35
9,9,9,9,9,2019-06,0.0,-36.87
10,10,10,10,10,TTM,0.0,-36.87
