,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,4.3,6.71
1,1,1,1,1,2011-12,2.89,7.09
2,2,2,2,2,2012-12,2.26,5.96
3,3,3,3,3,2013-12,1.29,6.14
4,4,4,4,4,2014-12,-1.52,7.19
5,5,5,5,5,2015-12,0.34,5.89
6,6,6,6,6,2016-12,1.36,6.13
7,7,7,7,7,2017-12,-2.28,7.33
8,8,8,8,8,2018-12,0.87,6.91
9,9,9,9,9,2019-12,-3.05,6.4
10,10,10,10,10,TTM,0.0,6.4
