,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,-0.25
1,1,1,1,1,2010-12,1.67,5.58
2,2,2,2,2,2011-12,1.24,8.37
3,3,3,3,3,2012-12,0.31,4.42
4,4,4,4,4,2013-12,0.76,6.17
5,5,5,5,5,2014-12,1.35,9.93
6,6,6,6,6,2015-12,1.21,12.62
7,7,7,7,7,2016-12,-0.16,1.09
8,8,8,8,8,2017-12,-0.38,-0.17
9,9,9,9,9,2018-12,0.13,-12.77
10,10,10,10,10,TTM,0.0,-6.58
