,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-06,3.03,-1.99
1,1,1,2011-06,-0.24,4.05
2,2,2,2012-06,-1.16,0.47
3,3,3,2013-06,1.17,-0.03
4,4,4,2014-06,1.63,4.26
5,5,5,2015-06,0.41,3.54
6,6,6,2016-06,0.82,-11.46
7,7,7,2017-06,-0.31,1.06
8,8,8,2018-06,-0.62,-2.85
9,9,9,2019-06,-0.03,6.22
10,10,10,TTM,0.0,5.05
