,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-67.61
1,1,1,1,2010-12,-15.28,-1.38
2,2,2,2,2011-12,-13.64,-50.79
3,3,3,3,2012-12,-13.02,-60.2
4,4,4,4,2013-12,-13.67,-38.8
5,5,5,5,2014-12,-16.81,-44.44
6,6,6,6,2015-12,-17.72,-50.7
7,7,7,7,2016-12,-16.47,-46.27
8,8,8,8,2017-12,-12.73,-37.08
9,9,9,9,2018-12,-8.17,-83.89
10,10,10,10,TTM,0.0,-42.06
