,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,4.8
1,1,1,1,2010-12,-4.49,4.23
2,2,2,2,2011-12,-3.26,4.91
3,3,3,3,2012-12,-2.56,5.38
4,4,4,4,2013-12,1.22,5.09
5,5,5,5,2014-12,0.55,-1.26
6,6,6,6,2015-12,0.64,5.56
7,7,7,7,2016-12,-0.81,3.97
8,8,8,8,2017-12,-1.19,4.36
9,9,9,9,2018-12,-1.21,4.47
10,10,10,10,TTM,0.0,4.24
