,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,16.42
1,1,1,1,1,1,1,2010-12,0.0,33.5
2,2,2,2,2,2,2,2011-12,0.0,13.26
3,3,3,3,3,3,3,2012-12,0.49,26.82
4,4,4,4,4,4,4,2013-12,0.62,18.72
5,5,5,5,5,5,5,2014-12,1.81,16.58
6,6,6,6,6,6,6,2015-12,1.85,14.72
7,7,7,7,7,7,7,2016-12,1.87,13.65
8,8,8,8,8,8,8,2017-12,2.79,8.06
9,9,9,9,9,9,9,2018-12,3.59,21.01
10,10,10,10,10,10,10,TTM,0.0,16.46
