,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,19.83
1,1,1,2010-12,3.81,29.58
2,2,2,2011-12,4.06,37.69
3,3,3,2012-12,2.18,27.58
4,4,4,2013-12,0.58,25.66
5,5,5,2014-12,-1.5,24.54
6,6,6,2015-12,7.51,21.9
7,7,7,2016-12,6.1,19.2
8,8,8,2017-12,9.52,22.66
9,9,9,2018-12,7.42,20.74
10,10,10,TTM,0.0,19.03
