,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,1,2010-12,0.0,24.95
2,2,2,2,2,2,2,2011-12,0.19,-85.47
3,3,3,3,3,3,3,2012-12,0.06,8.03
4,4,4,4,4,4,4,2013-12,0.06,17.36
5,5,5,5,5,5,5,2014-12,0.66,13.88
6,6,6,6,6,6,6,2015-12,0.5,3.89
7,7,7,7,7,7,7,2016-12,0.35,2.67
8,8,8,8,8,8,8,2017-12,0.37,0.5
9,9,9,9,9,9,9,2018-12,0.28,-2.04
10,10,10,10,10,10,10,TTM,0.0,-6.31
