,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,6.53
1,1,1,1,1,1,1,2010-12,0.78,-0.9
2,2,2,2,2,2,2,2011-12,0.88,4.84
3,3,3,3,3,3,3,2012-12,-2.84,-1.14
4,4,4,4,4,4,4,2013-12,-8.36,-2.33
5,5,5,5,5,5,5,2014-12,-1.93,2.94
6,6,6,6,6,6,6,2015-12,-0.52,-5.75
7,7,7,7,7,7,7,2016-12,0.59,-7.16
8,8,8,8,8,8,8,2017-12,-1.21,5.81
9,9,9,9,9,9,9,2018-12,-0.31,1.98
10,10,10,10,10,10,10,TTM,0.0,-1.29
