,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,2.81
1,1,1,1,1,1,1,2010-12,2.32,7.83
2,2,2,2,2,2,2,2011-12,2.01,9.97
3,3,3,3,3,3,3,2012-12,1.08,5.02
4,4,4,4,4,4,4,2013-12,1.68,6.26
5,5,5,5,5,5,5,2014-12,1.47,6.08
6,6,6,6,6,6,6,2015-12,-0.74,6.0
7,7,7,7,7,7,7,2016-12,1.69,7.05
8,8,8,8,8,8,8,2017-12,0.17,11.39
9,9,9,9,9,9,9,2018-12,0.3,-7.75
10,10,10,10,10,10,10,TTM,0.0,-7.02
