,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2008-12,0.0,0.0
1,1,1,2009-12,0.0,0.0
2,2,2,2010-12,0.0,0.0
3,3,3,2011-12,0.0,0.0
4,4,4,2012-12,0.0,0.0
5,5,5,2014-12,0.0,0.0
6,6,6,2015-12,-6.47,3.54
7,7,7,2016-12,-4.05,2.86
8,8,8,2017-12,-5.58,1.37
9,9,9,2018-12,-6.65,1.91
10,10,10,TTM,0.0,0.54
