,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,-638.73,-164.51
1,1,1,2010-12,-200.79,-255.76
2,2,2,2011-12,0.0,0.0
3,3,3,2012-12,-181.36,0.0
4,4,4,2013-12,150.69,0.0
5,5,5,2014-12,-250.82,0.0
6,6,6,2015-12,-18.27,0.0
7,7,7,2016-12,-12.15,0.0
8,8,8,2017-12,-10.29,0.0
9,9,9,2018-12,-2.25,0.0
10,10,10,TTM,0.0,0.0
