,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,-150.58
1,1,2010-12,-21.94,-128.33
2,2,2011-12,-21.04,-111.56
3,3,2012-12,-7.14,-66.98
4,4,2013-12,-1.63,-12.39
5,5,2014-12,-2.56,14.47
6,6,2015-12,-0.74,8.81
7,7,2016-12,-11.14,3.8
8,8,2017-12,-2.02,1.83
9,9,2018-12,-0.38,7.07
10,10,TTM,0.0,4.04
