,FCFPS,ROIC
2009-12,0.0,-29.34
2010-12,-1.08,-61.07
2011-12,-1.29,-55.03
2012-12,-2.57,-32.32
2013-12,-2.5,-49.57
2014-12,2.62,-5.05
2015-12,-4.49,-74.18
2016-12,-1.06,-26.18
2017-12,-1.17,-52.43
2018-12,-0.37,-22.28
TTM,0.0,-58.35
