,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,-7.35,-4.61
1,1,1,2011-12,-4.06,0.87
2,2,2,2012-12,2.86,0.14
3,3,3,2013-12,0.49,-20.07
4,4,4,2014-12,5.58,3.23
5,5,5,2015-12,0.05,-23.51
6,6,6,2016-12,1.79,-5.6
7,7,7,2017-12,2.05,9.05
8,8,8,2018-12,0.66,19.37
9,9,9,2019-12,-4.15,-7.4
10,10,10,TTM,0.0,-7.4
