,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2011-12,0.0,-1.41
3,3,3,3,3,2012-12,0.0,-3.09
4,4,4,4,4,2013-12,0.0,-4.22
5,5,5,5,5,2014-12,0.65,2.11
6,6,6,6,6,2015-12,-7.8,1.18
7,7,7,7,7,2016-12,-3.59,1.63
8,8,8,8,8,2017-12,-12.81,1.94
9,9,9,9,9,2018-12,-6.15,5.8
10,10,10,10,10,TTM,0.0,1.52
