,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.0
1,1,1,1,2010-12,0.0,-1.6
2,2,2,2,2011-12,-200680.32,3.29
3,3,3,3,2012-12,-182202.77,2.57
4,4,4,4,2013-12,-175863.37,-16.47
5,5,5,5,2014-12,-59611.75,2.23
6,6,6,6,2015-12,-27858.29,-2.6
7,7,7,7,2016-12,-81751.27,-40.93
8,8,8,8,2017-12,-912.44,6.07
9,9,9,9,2018-12,-0.38,-36.66
10,10,10,10,TTM,0.0,-18.45
