,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,15.64
1,1,2010-12,0.75,14.26
2,2,2011-12,0.24,11.01
3,3,2012-12,0.36,8.76
4,4,2013-12,0.23,7.86
5,5,2014-12,0.83,5.58
6,6,2015-12,0.7,10.53
7,7,2016-12,0.93,15.77
8,8,2017-12,0.61,7.87
9,9,2018-12,1.08,15.7
10,10,TTM,0.0,17.7
