,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,30.84
1,1,1,1,1,1,2010-12,2.08,22.85
2,2,2,2,2,2,2011-12,1.79,16.74
3,3,3,3,3,3,2012-12,3.07,22.0
4,4,4,4,4,4,2013-12,1.87,19.81
5,5,5,5,5,5,2014-12,2.43,17.64
6,6,6,6,6,6,2015-12,2.22,19.33
7,7,7,7,7,7,2016-12,2.46,24.72
8,8,8,8,8,8,2017-12,2.65,33.56
9,9,9,9,9,9,2018-12,1.49,22.48
10,10,10,10,10,10,TTM,0.0,22.46
