,FCFPS,ROIC
2009-12,0.0,-205.88
2010-12,-1.71,-71.47
2011-12,-4.63,-146.58
2012-12,-5.84,-150.82
2013-12,-2.44,-42.98
2014-12,-1.47,-82.15
2015-12,-1.13,-97.06
2016-12,-0.51,-134.43
2017-12,-0.31,-48.66
2018-12,-0.46,-55.4
TTM,0.0,0.0
