,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-2.52
1,1,1,2010-12,0.15,2.54
2,2,2,2011-12,0.3,1.26
3,3,3,2012-12,0.77,1.96
4,4,4,2013-12,0.62,34.49
5,5,5,2014-12,0.36,37.75
6,6,6,2015-12,0.05,39.45
7,7,7,2016-12,1.98,54.14
8,8,8,2017-12,1.31,52.07
9,9,9,2018-12,1.67,46.87
10,10,10,TTM,0.0,32.1
