,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-01,0.0,3.12
1,1,1,1,2011-01,2.23,2.42
2,2,2,2,2012-01,3.0,8.64
3,3,3,3,2013-01,1.97,0.21
4,4,4,4,2014-01,5.39,10.6
5,5,5,5,2015-01,15.52,28.12
6,6,6,6,2016-01,4.26,9.37
7,7,7,7,2017-01,6.35,9.8
8,8,8,8,2018-01,6.09,10.54
9,9,9,9,2019-01,3.55,7.51
10,10,10,10,TTM,0.0,0.15
