,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-11,1.02,11.05
1,1,1,1,1,2011-11,1.22,7.88
2,2,2,2,2,2012-11,1.04,7.23
3,3,3,3,3,2013-11,1.4,5.01
4,4,4,4,4,2014-11,2.39,5.86
5,5,5,5,5,2015-11,1.84,7.1
6,6,6,6,6,2016-11,1.73,2.83
7,7,7,7,7,2017-11,1.52,4.29
8,8,8,8,8,2018-11,2.3,5.44
9,9,9,9,9,2019-11,2.76,4.96
10,10,10,10,10,TTM,0.0,4.96
